date	Alabama	Alaska	Arizona	Arkansas	California	Colorado	Connecticut	Delaware	District_of_Columbia	Florida	Georgia	Guam	Hawaii	Idaho	Illinois	Indiana	Iowa	Kansas	Kentucky	Louisiana	Maine	Maryland	Massachusetts	Michigan	Minnesota	Mississippi	Missouri	Montana	Nebraska	Nevada	New_Hampshire	New_Jersey	New_Mexico	New_York	North_Carolina	North_Dakota	Northern_Mariana_Islands	Ohio	Oklahoma	Oregon	Pennsylvania	Puerto_Rico	Rhode_Island	South_Carolina	South_Dakota	Tennessee	Texas	Utah	Vermont	Virgin_Islands	Virginia	Washington	West_Virginia	Wisconsin	Wyoming
20200724	1438	17	3156	394	8325	1791	4413	578	581	5652	3368	6	25	148	7580	2884	826	330	715	3715	118	3422	8498	6402	1606	1463	1221	46	322	722	407	15765	601	32278	1769	103	2	3297	484	285	7162	191	1002	1385	122	926	4876	277	56	7	2066	1591	103	887	25
20200725	1456	18	3288	399	8428	1795	4413	579	581	5776	3421	6	25	150	7593	2895	826	333	717	3715	119	3433	8510	6402	1611	1480	1224	46	322	733	409	15776	607	32295	1801	103	2	3297	496	286	7167	201	1002	1465	122	953	5002	278	56	7	2073	1592	103	900	25
20200726	1473	18	3313	401	8451	1795	4413	579	581	5853	3424	6	25	150	7595	2903	829	335	718	3763	119	3440	8529	6402	1614	1495	1231	46	322	734	409	15787	614	32305	1807	103	2	3307	496	291	7170	201	1002	1491	123	955	5090	278	56	7	2076	1596	103	901	25
20200727	1491	19	3320	408	8544	1800	4418	579	582	5930	3435	6	25	159	7619	2906	836	338	726	3786	119	3447	8536	6407	1616	1501	1245	47	322	739	409	15804	619	32322	1815	103	2	3344	495	289	7174	201	1004	1506	123	965	6292	285	56	7	2080	1611	106	905	25
20200728	1491	20	3424	428	8716	1809	4423	580	583	6116	3488	6	25	168	7645	2924	839	344	735	3812	121	3458	8551	6426	1620	1543	1263	52	326	760	409	15825	626	32333	1847	104	2	3382	509	305	7197	209	1005	1565	123	988	6518	290	56	7	2093	1633	111	916	26
20200729	1538	20	3470	434	8884	1826	4425	581	584	6332	3566	6	25	176	7661	2932	854	349	746	3883	121	3478	8580	6426	1629	1563	1269	54	331	782	411	15798	632	32342	1889	106	2	3422	523	313	7219	211	1007	1615	129	1008	6834	297	56	8	2122	1643	112	920	26
20200730	1565	21	3628	442	9009	1826	4431	581	584	6585	3596	6	25	180	7677	2946	865	357	748	3925	122	3488	8595	6446	1634	1611	1288	55	333	805	415	15809	635	32362	1929	107	2	3442	536	318	7248	214	1007	1667	129	1022	6987	303	57	8	2138	1653	115	928	26
20200731	1580	21	3695	453	9222	1841	4432	585	585	6842	3674	6	25	193	7703	2965	872	358	753	3949	123	3493	8609	6453	1640	1663	1305	60	338	831	415	15819	642	32372	1947	107	2	3489	541	325	7261	219	1007	1712	130	1047	7273	308	57	8	2171	1654	116	943	26
20200801	1603	22	3753	458	9365	1846	4432	585	585	7021	3744	6	25	197	7707	2971	874	358	758	3949	123	3506	8626	6460	1646	1693	1311	61	338	832	416	15830	651	32390	1989	107	2	3515	549	329	7270	225	1007	1751	134	1056	7477	312	57	8	2212	1676	116	955	26
20200802	1627	22	3769	464	9399	1846	4432	585	586	7083	3758	6	25	197	7718	2975	878	361	759	4007	123	3515	8638	6460	1654	1703	1311	61	338	833	417	15836	654	32401	1996	109	2	3529	550	331	7274	230	1007	1777	135	1062	7520	313	57	8	2215	1680	117	956	26
20200803	1633	23	3785	475	9500	1849	4437	585	586	7156	3760	6	25	202	7728	2980	884	366	762	4024	124	3523	8648	6470	1656	1711	1316	64	334	847	417	15846	655	32413	2013	109	2	3539	551	334	7276	230	1010	1793	135	1078	7697	317	57	8	2215	1685	117	960	27
20200804	1666	23	3850	490	9696	1855	4437	587	587	7401	3835	6	26	214	7747	2996	888	367	769	4051	123	3530	8657	6474	1660	1753	1330	64	339	862	418	15857	658	32422	2038	111	2	3570	566	336	7296	237	1011	1847	136	1103	7951	324	57	8	2241	1706	124	970	27
20200805	1695	23	3933	508	9866	1857	4437	587	587	7626	3899	6	26	218	7776	3007	900	371	771	4096	124	3536	8659	6480	1670	1804	1337	65	342	891	418	15842	667	32431	2079	112	2	3596	583	342	7310	246	1012	1894	137	1130	8152	330	57	9	2270	1705	124	979	27
20200806	1714	23	4005	515	10014	1857	4437	587	587	7746	3942	6	28	227	7796	3013	912	376	780	4146	124	3551	8691	6508	1677	1825	1349	66	347	901	419	15849	669	32329	2122	113	2	3618	593	343	7340	258	1014	1943	141	1170	8400	332	58	9	2299	1716	124	988	27
20200807	1735	23	4085	521	10197	1862	4441	588	589	7926	4029	6	30	231	7833	3023	915	380	785	4207	124	3565	8709	6527	1681	1848	1374	71	352	920	419	15860	675	32336	2160	114	2	3652	600	351	7360	265	1014	1962	144	1190	8680	337	58	9	2317	1744	127	1001	28
20200808	1755	24	4140	535	10299	1862	4441	590	590	8108	4095	6	30	236	7846	3036	926	380	790	4207	125	3577	8721	6521	1689	1874	1381	75	353	949	419	15869	681	32345	2184	116	2	3668	603	358	7372	274	1014	2007	146	1201	8885	336	58	9	2322	1752	131	1007	28
20200809	1768	24	4152	544	10365	1863	4441	591	591	8185	4108	6	30	237	7852	3041	931	380	790	4263	125	3585	8735	6520	1698	1896	1386	75	353	959	419	15874	685	32354	2195	116	2	3669	603	359	7374	279	1014	2031	146	1209	8984	337	58	9	2326	1774	139	1009	28
20200810	1797	24	4157	555	10460	1868	4444	591	591	8276	4138	6	33	239	7854	3044	935	387	794	4287	125	3591	8741	6527	1701	1912	1397	75	354	963	419	15878	690	32361	2198	117	2	3673	605	362	7378	279	1015	2049	146	1223	9064	346	58	9	2327	1781	141	1009	28
20200811	1847	24	4205	566	10654	1878	4444	591	593	8552	4255	6	35	248	7879	3069	946	388	803	4313	126	3604	8751	6534	1707	1944	1402	77	357	982	419	15890	693	32372	2238	122	2	3708	618	372	7404	287	1016	2098	146	1259	9311	350	58	9	2344	1786	147	1017	29
20200812	1882	25	4348	573	10808	1881	4450	592	593	8764	4360	6	37	251	7907	3086	953	397	809	4361	126	3612	8769	6541	1724	1989	1408	80	359	999	420	15885	695	32384	2277	124	2	3734	627	378	7447	295	1018	2144	147	1274	9645	355	58	9	2352	1789	153	1022	29
20200813	1890	25	4385	582	10995	1886	4450	593	594	8912	4440	6	39	256	7934	3105	964	403	817	4402	126	3620	8790	6556	1731	2011	1417	81	362	1030	422	15893	697	32399	2313	124	2	3755	638	387	7474	306	1019	2186	148	1300	9879	358	58	9	2363	1823	153	1029	29
20200814	1893	25	4426	587	11146	1892	4453	593	594	9140	4474	6	39	267	7953	3113	972	404	822	4430	126	3631	8810	6567	1739	2043	1425	82	363	1045	423	15903	703	32407	2344	125	2	3784	644	388	7513	317	1021	2204	150	1312	10195	362	58	9	2370	1826	157	1035	30
20200815	1896	26	4497	600	11229	1897	4453	593	597	9344	4568	6	39	269	7959	3128	975	406	829	4430	127	3636	8826	6586	1745	2080	1431	82	363	1070	423	15910	711	32414	2370	125	2	3824	657	389	7525	329	1021	2260	152	1331	10379	364	58	9	2381	1843	160	1047	30
20200816	1898	26	4509	599	11245	1897	4453	593	597	9451	4600	6	39	269	7973	3133	975	406	832	4507	127	3639	8838	6592	1752	2084	1436	82	363	1074	423	15912	714	32424	2372	129	2	3826	661	388	7532	335	1021	2269	153	1349	10498	364	58	9	2381	1862	160	1048	30
20200817	1925	26	4509	603	11334	1903	4456	593	597	9538	4624	6	39	275	7990	3135	987	410	839	4526	127	3641	8842	6592	1758	2095	1468	82	363	1077	423	15916	718	32435	2384	130	2	3832	665	391	7535	335	1023	2288	153	1370	10559	366	58	9	2385	1870	160	1050	33
20200818	1936	27	4535	619	11523	1906	4456	593	599	9757	4691	6	40	283	8017	3165	1002	415	858	4554	127	3650	8848	6607	1767	2128	1477	84	370	1102	424	15925	723	32446	2425	132	2	3871	682	399	7561	346	1024	2343	154	1410	10798	372	58	9	2396	1896	164	1063	34
20200819	1944	27	4643	631	11686	1906	4457	595	600	9931	4744	6	41	292	8037	3180	1011	420	866	4609	127	3661	8876	6619	1784	2163	1490	84	373	1135	427	15926	729	32451	2464	134	2	3907	699	408	7593	356	1027	2360	155	1437	11043	379	58	9	2410	1911	166	1071	34
20200820	1974	27	4688	641	11801	1909	4458	595	601	10048	4797	7	44	299	8064	3191	1016	423	881	4637	128	3669	8888	6636	1791	2190	1508	89	377	1175	428	15932	734	32451	2496	134	2	3929	709	412	7606	367	1028	2401	157	1470	11248	384	58	10	2427	1925	166	1077	34
20200821	1996	28	4698	663	11984	1915	4460	600	602	10167	4889	7	45	305	8086	3208	1030	430	887	4687	129	3674	8901	6637	1799	2214	1511	90	381	1185	428	15941	739	32456	2522	136	2	3955	715	421	7629	374	1030	2459	159	1528	11483	385	58	10	2436	1938	170	1079	37
20200822	2011	29	4760	674	12137	1923	4460	600	604	10273	4982	7	46	307	8107	3218	1033	431	899	4687	130	3685	8921	6657	1807	2237	1519	90	382	1197	429	15943	743	32464	2546	139	2	3975	725	422	7643	381	1030	2493	160	1542	11650	387	58	10	2443	1945	176	1092	37
20200823	2013	30	4775	687	12152	1925	4460	600	604	10324	5021	7	46	308	8114	3220	1037	431	901	4746	131	3691	8921	6661	1813	2240	1519	90	384	1199	429	15946	745	32482	2560	140	2	3978	726	422	7643	390	1030	2504	161	1547	11760	387	58	11	2467	1949	178	1092	37
20200824	2024	30	4775	696	12250	1926	4460	604	604	10396	5045	8	48	315	8123	3225	1047	432	909	4764	131	3694	8949	6665	1817	2248	1533	91	384	1200	429	15946	747	32489	2567	141	2	3986	730	432	7642	390	1035	2511	161	1578	11824	391	58	12	2471	1954	179	1093	37
20200825	2037	33	4796	711	12409	1932	4463	603	604	10579	5147	8	48	328	8155	3241	1059	433	918	4797	131	3707	8961	6687	1825	2315	1553	97	386	1230	429	15953	750	32495	2607	142	2	3996	744	436	7666	395	1039	2529	161	1605	12012	398	58	14	2494	1963	187	1106	37
20200826	2045	34	4899	732	12547	1933	4463	604	605	10732	5195	10	50	337	8186	3259	1077	445	927	4851	132	3717	8987	6692	1842	2373	1566	98	390	1250	430	15914	755	32499	2634	142	2	4044	763	438	7691	404	1041	2573	162	1623	12212	404	58	14	2515	1969	190	1112	37
20200827	2076	34	4932	739	12696	1937	4465	604	605	10867	5275	10	54	343	8206	3266	1091	446	937	4874	132	3722	9008	6708	1855	2399	1583	98	394	1274	431	15921	764	32507	2654	143	2	4076	778	444	7702	412	1044	2628	162	1650	12444	404	58	14	2527	1978	199	1121	37
20200828	2107	34	4980	756	12836	1945	4465	604	605	10956	5352	11	58	357	8229	3277	1108	448	945	4904	132	3736	9024	6714	1859	2413	1599	100	399	1287	432	15930	767	32515	2676	143	2	4105	786	457	7722	424	1046	2655	165	1675	12615	408	58	14	2550	1993	202	1123	37
20200829	2152	34	5010	772	12906	1946	4465	604	605	11104	5451	11	61	359	8236	3285	1110	449	951	4904	132	3746	9036	6747	1863	2427	1613	104	400	1303	432	15933	769	32522	2708	145	2	4126	797	460	7740	428	1046	2698	167	1700	12733	408	58	14	2568	1993	212	1129	37
20200830	2162	34	5033	784	12939	1945	4465	604	606	11118	5478	11	62	360	8248	3291	1113	450	955	4931	132	3752	9049	6750	1865	2441	1615	104	400	1305	432	15937	770	32534	2721	146	2	4128	799	463	7742	434	1046	2709	167	1722	12807	408	58	14	2569	1993	213	1132	37
20200831	2182	34	5031	797	13020	1952	4465	605	607	11186	5506	11	69	364	8258	3296	1120	451	965	4950	132	3755	9060	6756	1866	2473	1623	104	402	1305	432	15945	779	32541	2733	147	2	4138	800	467	7743	434	1048	2720	167	1727	12857	409	58	15	2580	2003	214	1132	37
